"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DG4JFPSC","webpage","","","(14) (PDF) Using genetic data to strengthen causal inference in observational research","ResearchGate","","","","https://www.researchgate.net/publication/325584093_Using_genetic_data_to_strengthen_causal_inference_in_observational_research","ResearchGate is a network dedicated to science and research. Connect, collaborate and discover scientific publications, jobs and conferences. All for free.","","2020-05-08 07:24:49","2020-05-08 07:24:49","2020-05-08 07:24:49","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.researchgate.net","","C:\Users\aba80\Zotero\storage\J6445GZR\325584093_Using_genetic_data_to_strengthen_causal_inference_in_observational_research.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F74IRBAG","journalArticle","2019","Mavaddat, Nasim; Michailidou, Kyriaki; Dennis, Joe; Lush, Michael; Fachal, Laura; Lee, Andrew; Tyrer, Jonathan P.; Chen, Ting-Huei; Wang, Qin; Bolla, Manjeet K.; Yang, Xin; Adank, Muriel A.; Ahearn, Thomas; Aittomäki, Kristiina; Allen, Jamie; Andrulis, Irene L.; Anton-Culver, Hoda; Antonenkova, Natalia N.; Arndt, Volker; Aronson, Kristan J.; Auer, Paul L.; Auvinen, Päivi; Barrdahl, Myrto; Beane Freeman, Laura E.; Beckmann, Matthias W.; Behrens, Sabine; Benitez, Javier; Bermisheva, Marina; Bernstein, Leslie; Blomqvist, Carl; Bogdanova, Natalia V.; Bojesen, Stig E.; Bonanni, Bernardo; Børresen-Dale, Anne-Lise; Brauch, Hiltrud; Bremer, Michael; Brenner, Hermann; Brentnall, Adam; Brock, Ian W.; Brooks-Wilson, Angela; Brucker, Sara Y.; Brüning, Thomas; Burwinkel, Barbara; Campa, Daniele; Carter, Brian D.; Castelao, Jose E.; Chanock, Stephen J.; Chlebowski, Rowan; Christiansen, Hans; Clarke, Christine L.; Collée, J. Margriet; Cordina-Duverger, Emilie; Cornelissen, Sten; Couch, Fergus J.; Cox, Angela; Cross, Simon S.; Czene, Kamila; Daly, Mary B.; Devilee, Peter; Dörk, Thilo; dos-Santos-Silva, Isabel; Dumont, Martine; Durcan, Lorraine; Dwek, Miriam; Eccles, Diana M.; Ekici, Arif B.; Eliassen, A. Heather; Ellberg, Carolina; Engel, Christoph; Eriksson, Mikael; Evans, D. Gareth; Fasching, Peter A.; Figueroa, Jonine; Fletcher, Olivia; Flyger, Henrik; Försti, Asta; Fritschi, Lin; Gabrielson, Marike; Gago-Dominguez, Manuela; Gapstur, Susan M.; García-Sáenz, José A.; Gaudet, Mia M.; Georgoulias, Vassilios; Giles, Graham G.; Gilyazova, Irina R.; Glendon, Gord; Goldberg, Mark S.; Goldgar, David E.; González-Neira, Anna; Grenaker Alnæs, Grethe I.; Grip, Mervi; Gronwald, Jacek; Grundy, Anne; Guénel, Pascal; Haeberle, Lothar; Hahnen, Eric; Haiman, Christopher A.; Håkansson, Niclas; Hamann, Ute; Hankinson, Susan E.; Harkness, Elaine F.; Hart, Steven N.; He, Wei; Hein, Alexander; Heyworth, Jane; Hillemanns, Peter; Hollestelle, Antoinette; Hooning, Maartje J.; Hoover, Robert N.; Hopper, John L.; Howell, Anthony; Huang, Guanmengqian; Humphreys, Keith; Hunter, David J.; Jakimovska, Milena; Jakubowska, Anna; Janni, Wolfgang; John, Esther M.; Johnson, Nichola; Jones, Michael E.; Jukkola-Vuorinen, Arja; Jung, Audrey; Kaaks, Rudolf; Kaczmarek, Katarzyna; Kataja, Vesa; Keeman, Renske; Kerin, Michael J.; Khusnutdinova, Elza; Kiiski, Johanna I.; Knight, Julia A.; Ko, Yon-Dschun; Kosma, Veli-Matti; Koutros, Stella; Kristensen, Vessela N.; Krüger, Ute; Kühl, Tabea; Lambrechts, Diether; Le Marchand, Loic; Lee, Eunjung; Lejbkowicz, Flavio; Lilyquist, Jenna; Lindblom, Annika; Lindström, Sara; Lissowska, Jolanta; Lo, Wing-Yee; Loibl, Sibylle; Long, Jirong; Lubiński, Jan; Lux, Michael P.; MacInnis, Robert J.; Maishman, Tom; Makalic, Enes; Maleva Kostovska, Ivana; Mannermaa, Arto; Manoukian, Siranoush; Margolin, Sara; Martens, John W. M.; Martinez, Maria Elena; Mavroudis, Dimitrios; McLean, Catriona; Meindl, Alfons; Menon, Usha; Middha, Pooja; Miller, Nicola; Moreno, Fernando; Mulligan, Anna Marie; Mulot, Claire; Muñoz-Garzon, Victor M.; Neuhausen, Susan L.; Nevanlinna, Heli; Neven, Patrick; Newman, William G.; Nielsen, Sune F.; Nordestgaard, Børge G.; Norman, Aaron; Offit, Kenneth; Olson, Janet E.; Olsson, Håkan; Orr, Nick; Pankratz, V. Shane; Park-Simon, Tjoung-Won; Perez, Jose I. A.; Pérez-Barrios, Clara; Peterlongo, Paolo; Peto, Julian; Pinchev, Mila; Plaseska-Karanfilska, Dijana; Polley, Eric C.; Prentice, Ross; Presneau, Nadege; Prokofyeva, Darya; Purrington, Kristen; Pylkäs, Katri; Rack, Brigitte; Radice, Paolo; Rau-Murthy, Rohini; Rennert, Gad; Rennert, Hedy S.; Rhenius, Valerie; Robson, Mark; Romero, Atocha; Ruddy, Kathryn J.; Ruebner, Matthias; Saloustros, Emmanouil; Sandler, Dale P.; Sawyer, Elinor J.; Schmidt, Daniel F.; Schmutzler, Rita K.; Schneeweiss, Andreas; Schoemaker, Minouk J.; Schumacher, Fredrick; Schürmann, Peter; Schwentner, Lukas; Scott, Christopher; Scott, Rodney J.; Seynaeve, Caroline; Shah, Mitul; Sherman, Mark E.; Shrubsole, Martha J.; Shu, Xiao-Ou; Slager, Susan; Smeets, Ann; Sohn, Christof; Soucy, Penny; Southey, Melissa C.; Spinelli, John J.; Stegmaier, Christa; Stone, Jennifer; Swerdlow, Anthony J.; Tamimi, Rulla M.; Tapper, William J.; Taylor, Jack A.; Terry, Mary Beth; Thöne, Kathrin; Tollenaar, Rob A. E. M.; Tomlinson, Ian; Truong, Thérèse; Tzardi, Maria; Ulmer, Hans-Ulrich; Untch, Michael; Vachon, Celine M.; van Veen, Elke M.; Vijai, Joseph; Weinberg, Clarice R.; Wendt, Camilla; Whittemore, Alice S.; Wildiers, Hans; Willett, Walter; Winqvist, Robert; Wolk, Alicja; Yang, Xiaohong R.; Yannoukakos, Drakoulis; Zhang, Yan; Zheng, Wei; Ziogas, Argyrios; Dunning, Alison M.; Thompson, Deborah J.; Chenevix-Trench, Georgia; Chang-Claude, Jenny; Schmidt, Marjanka K.; Hall, Per; Milne, Roger L.; Pharoah, Paul D. P.; Antoniou, Antonis C.; Chatterjee, Nilanjan; Kraft, Peter; García-Closas, Montserrat; Simard, Jacques; Easton, Douglas F.","Polygenic Risk Scores for Prediction of Breast Cancer and Breast Cancer Subtypes","The American Journal of Human Genetics","","0002-9297","10.1016/j.ajhg.2018.11.002","http://www.sciencedirect.com/science/article/pii/S0002929718304051","Stratification of women according to their risk of breast cancer based on polygenic risk scores (PRSs) could improve screening and prevention strategies. Our aim was to develop PRSs, optimized for prediction of estrogen receptor (ER)-specific disease, from the largest available genome-wide association dataset and to empirically validate the PRSs in prospective studies. The development dataset comprised 94,075 case subjects and 75,017 control subjects of European ancestry from 69 studies, divided into training and validation sets. Samples were genotyped using genome-wide arrays, and single-nucleotide polymorphisms (SNPs) were selected by stepwise regression or lasso penalized regression. The best performing PRSs were validated in an independent test set comprising 11,428 case subjects and 18,323 control subjects from 10 prospective studies and 190,040 women from UK Biobank (3,215 incident breast cancers). For the best PRSs (313 SNPs), the odds ratio for overall disease per 1 standard deviation in ten prospective studies was 1.61 (95%CI: 1.57–1.65) with area under receiver-operator curve (AUC) = 0.630 (95%CI: 0.628–0.651). The lifetime risk of overall breast cancer in the top centile of the PRSs was 32.6%. Compared with women in the middle quintile, those in the highest 1% of risk had 4.37- and 2.78-fold risks, and those in the lowest 1% of risk had 0.16- and 0.27-fold risks, of developing ER-positive and ER-negative disease, respectively. Goodness-of-fit tests indicated that this PRS was well calibrated and predicts disease risk accurately in the tails of the distribution. This PRS is a powerful and reliable predictor of breast cancer risk that may improve breast cancer prevention programs.","2019-01-03","2020-05-08 07:18:58","2020-05-08 07:18:58","2020-05-08 07:18:58","21-34","","1","104","","The American Journal of Human Genetics","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\aba80\Zotero\storage\YS4LQ4IH\mavaddat_et_al_2019_polygenic_risk_scores_for_prediction_of_breast_cancer_and_breast_cancer_subtypes.pdf; C:\Users\aba80\Zotero\storage\NWANIML9\S0002929718304051.html","","","cancer; epidemiology; prediction; breast; genetic; polygenic; risk; score; screening; stratification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8FYDAXGQ","journalArticle","","Goldstein, Neal D.; LeVasseur, Michael T.; McClure, Leslie A.","On the Convergence of Epidemiology, Biostatistics, and Data Science","Harvard Data Science Review","","","10.1162/99608f92.9f0215e6","https://hdsr.mitpress.mit.edu/pub/twqhhlhr/release/1","Epidemiology, biostatistics, and data science are broad disciplines that incorporate a variety of substantive areas. Common among them is a focus on quantitative approaches for solving intricate problems. When the substantive area is health and health care, the overlap is further cemented. Researchers in these disciplines are fluent in statistics, data management and analysis, and health and medicine, to name but a few competencies. Yet there are important and perhaps mutually exclusive attributes of these fields that warrant a tighter integration. For example, epidemiologists receive substantial training in the science of study design, measurement, and the art of causal inference. Biostatisticians are well versed in the theory and application of methodological techniques, as well as the design and conduct of public health research. Data scientists receive equivalently rigorous training in computational and visualization approaches for high-dimensional data. Compared to data scientists, epidemiologists and biostatisticians may have less expertise in computer science and informatics, while data scientists may benefit from a working knowledge of study design and causal inference. Collaboration and cross-training offer the opportunity to share and learn of the constructs, frameworks, theories, and methods of these fields with the goal of offering fresh and innovate perspectives for tackling challenging problems in health and health care. In this article, we first describe the evolution of these fields focusing on their convergence in the era of electronic health data, notably electronic medical records (EMRs). Next we present how a collaborative team may design, analyze, and implement an EMR-based study. Finally, we review the curricula at leading epidemiology, biostatistics, and data science training programs, identifying gaps and offering suggestions for the fields moving forward.","","2020-05-15 01:11:00","2020-05-15 01:11:00","2020-05-15 01:11:00","","","","","","","","","","","","","","en","","","","","hdsr.mitpress.mit.edu","","","","C:\Users\aba80\Zotero\storage\CWPQGDLJ\Goldstein et al_On the Convergence of Epidemiology, Biostatistics, and Data Science.pdf; C:\Users\aba80\Zotero\storage\NFP4RD8V\1.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJTER5F7","journalArticle","2020","Abuelezam, Nadia N.","Teaching Public Health Will Never Be the Same","American Journal of Public Health","","0090-0036","10.2105/AJPH.2020.305710","https://ajph.aphapublications.org/doi/10.2105/AJPH.2020.305710","Students will likely be flocking to public health courses and programs in upcoming semesters. The coronavirus disease 2019 (COVID-19) pandemic has piqued the interest of many in society, among them college students. Students who have an interest in health, medicine, or science now may see public health as a viable career option, especially with numerous public health researchers being featured in stories and social media around the globe. Although this is an important moment for our field and discipline, universities training future public health professionals will need to recalibrate how they approach their teaching in the aftermath of the COVID-19 pandemic. (Am J Public Health. Published online ahead of print May 14, 2020: e1–e2. doi:10.2105/AJPH.2020.305710)","2020-05-14","2020-05-15 02:27:49","2020-05-15 02:27:49","2020-05-15 02:27:49","e1-e2","","","","","Am J Public Health","","","","","","","","","","","","","ajph.aphapublications.org (Atypon)","","Publisher: American Public Health Association","","C:\Users\aba80\Zotero\storage\6J6QWBEL\Abuelezam_2020_Teaching Public Health Will Never Be the Same.pdf; C:\Users\aba80\Zotero\storage\KAI3BFWZ\AJPH.2020.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZL5GUD26","journalArticle","1999","Levine, Robert V.; Norenzayan, Ara","The Pace of Life in 31 Countries","Journal of Cross-Cultural Psychology","","0022-0221, 1552-5422","10.1177/0022022199030002003","http://journals.sagepub.com/doi/10.1177/0022022199030002003","","1999-03","2020-05-17 23:57:06","2020-05-17 23:57:06","2020-05-17 23:57:04","178-205","","2","30","","Journal of Cross-Cultural Psychology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\aba80\Zotero\storage\K96DUD8I\Levine and Norenzayan - 1999 - The Pace of Life in 31 Countries.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G3MPMDCD","journalArticle","2018","Rosenbaum, Lisa","Trolleyology and the Dengue Vaccine Dilemma","New England Journal of Medicine","","0028-4793","10.1056/NEJMp1804094","https://doi.org/10.1056/NEJMp1804094","Trolleyology and the Dengue Vaccine Dilemma Governments in dengue-endemic regions are facing a dilemma: a new dengue vaccine could prevent many cases of severe illness, but it could simultaneously cause other cases in children previously unexposed to dengue. What is the right thing to do?","2018-07-26","2020-05-18 21:26:44","2020-05-18 21:26:44","2020-05-18 21:26:44","305-307","","4","379","","","","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Massachusetts Medical Society _eprint: https://doi.org/10.1056/NEJMp1804094 PMID: 29898371","","C:\Users\aba80\Zotero\storage\6TN9FALI\Rosenbaum_2018_Trolleyology and the Dengue Vaccine Dilemma.pdf; C:\Users\aba80\Zotero\storage\C8YS7EF8\NEJMp1804094.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSGIJFNT","journalArticle","2014","Bauman, Christopher W.; McGraw, A. Peter; Bartels, Daniel M.; Warren, Caleb","Revisiting External Validity: Concerns about Trolley Problems and Other Sacrificial Dilemmas in Moral Psychology","Social and Personality Psychology Compass","","1751-9004","10.1111/spc3.12131","https://onlinelibrary.wiley.com/doi/abs/10.1111/spc3.12131","Sacrificial dilemmas, especially trolley problems, have rapidly become the most recognizable scientific exemplars of moral situations; they are now a familiar part of the psychological literature and are featured prominently in textbooks and the popular press. We are concerned that studies of sacrificial dilemmas may lack experimental, mundane, and psychological realism and therefore suffer from low external validity. Our apprehensions stem from three observations about trolley problems and other similar sacrificial dilemmas: (i) they are amusing rather than sobering, (ii) they are unrealistic and unrepresentative of the moral situations people encounter in the real world, and (iii) they do not elicit the same psychological processes as other moral situations. We believe it would be prudent to use more externally valid stimuli when testing descriptive theories that aim to provide comprehensive accounts of moral judgment and behavior.","2014","2020-05-18 21:29:42","2020-05-18 21:29:42","2020-05-18 21:29:42","536-554","","9","8","","","Revisiting External Validity","","","","","","","en","© 2014 John Wiley & Sons Ltd","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/spc3.12131","","C:\Users\aba80\Zotero\storage\XPB8KBGB\Bauman et al_2014_Revisiting External Validity.pdf; C:\Users\aba80\Zotero\storage\JMIT6Q6P\spc3.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASHC8GC5","webpage","","York, Kaya","Lesser-Known Trolley Problem Variations","McSweeney's Internet Tendency","","","","https://www.mcsweeneys.net/articles/lesser-known-trolley-problem-variations","The Time Traveler There’s an out of control trolley speeding towards a worker. You have the ability to pull a lever and change the trolley’s path s...","","2020-05-18 21:33:03","2020-05-18 21:33:03","2020-05-18 21:33:03","","","","","","","","","","","","","","","","","","","","","Library Catalog: www.mcsweeneys.net","","C:\Users\aba80\Zotero\storage\38HMYX5N\lesser-known-trolley-problem-variations.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U25E7SN7","book","2002","Foot, Philippa","Virtues and Vices","","978-0-19-925286-2","","","http://www.oxfordscholarship.com/view/10.1093/0199252866.001.0001/acprof-9780199252862","","2002-10-17","2020-05-18 21:33:38","2020-05-18 21:33:38","2020-05-18 21:33:38","","","","","","","","","","","","Oxford University Press","","en","","","","","DOI.org (Crossref)","","DOI: 10.1093/0199252866.001.0001","","C:\Users\aba80\Zotero\storage\ZZ85DPZC\Foot - 2002 - Virtues and Vices.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U5K8MBEH","webpage","","","Social and Economic Impact of Covid-19 (coronavirus) in Asia-Pacific | UNDP in the Asia and the Pacific","UNDP","","","","https://www.asia-pacific.undp.org/content/rbap/en/home/stories/social-and-economic-impact-of-covid-19-in-asia-pacific.html","COVID-19 = Health Crisis + Economic Crisis  Discover here the socio-economic impacts of Covid-19 (coronavirus) and how we need to respond to it.","","2020-05-18 21:49:19","2020-05-18 21:49:19","2020-05-18 21:49:19","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.asia-pacific.undp.org","","C:\Users\aba80\Zotero\storage\UWUILH4F\social-and-economic-impact-of-covid-19-in-asia-pacific.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84EWM837","webpage","","Goldfield, Hannah","The Beloved Taste of Persia Finds a Second Life","The New Yorker","","","","https://www.newyorker.com/magazine/2020/05/04/the-beloved-taste-of-persia-finds-a-second-life","The fact that the chef Saeed Pourkay is making large quantities of food on his own during a pandemic will come as no surprise to anyone familiar with his life story.","","2020-05-18 21:49:34","2020-05-18 21:49:34","2020-05-18 21:49:34","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.newyorker.com","","C:\Users\aba80\Zotero\storage\XKNVPQFQ\the-beloved-taste-of-persia-finds-a-second-life.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBNGKFGC","journalArticle","2014","Bauman, Christopher W.; McGraw, A. Peter; Bartels, Daniel M.; Warren, Caleb","Revisiting External Validity: Concerns about Trolley Problems and Other Sacrificial Dilemmas in Moral Psychology: External Validity in Moral Psychology","Social and Personality Psychology Compass","","17519004","10.1111/spc3.12131","http://doi.wiley.com/10.1111/spc3.12131","","2014-09","2020-05-18 21:50:57","2020-05-18 21:50:57","2020-05-18 21:50:57","536-554","","9","8","","Social and Personality Psychology Compass","Revisiting External Validity","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\aba80\Zotero\storage\LM6GXJUH\Bauman et al_2014_Revisiting External Validity.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IAEF7RX","webpage","","","Beginner’s Guide to Simulating Data","","","","","http://www.page-gould.com/simulation/Guide-to-Simulation-for-R.html","","","2020-05-24 20:45:00","2020-05-24 20:45:00","2020-05-24 20:45:00","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\VN8I3BD7\Guide-to-Simulation-for-R.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APITUGPQ","webpage","","","Collecting Data from the Web with Python and Beautiful Soup","DigitalOcean","","","","https://www.digitalocean.com/community/tutorials/how-to-scrape-web-pages-with-beautiful-soup-and-python-3","In this Python tutorial, we will collect and parse a web page with the Beautiful Soup module in order to grab data and write the information we have gathered to a CSV file.","","2020-05-25 00:31:41","2020-05-25 00:31:41","2020-05-25 00:31:41","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.digitalocean.com","","C:\Users\aba80\Zotero\storage\8INQ75PW\how-to-scrape-web-pages-with-beautiful-soup-and-python-3.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7DM4R2DH","webpage","","Chandrasekaran, Priya","Yellow Pumpkin Dal Recipe","Archana's Kitchen","","","","/yellow-pumpkin-dal","Yellow Pumpkin Dal recipe is a tasty thick pumpkin based lentil curry, that makes for a soothing and comforting meal especially on weekdays.&nbsp;The addition of garlic and other spices and the quick way it can be put together, makes it a lovely dish that goes well with steaming hot rice topped with ghee, Serve&nbsp;Yellow Pumpkin Dal with&nbsp;Phulka or&nbsp;Steamed Rice ,&nbsp;Kalonji Gobi Aloo&nbsp;and&nbsp;Spicy Lime Pickle Recipe (Naranga Achaar)&nbsp;for a complete meal. If you like this recipe, you can also try other Dal recipes such as Gujarati Dal Recipe Keerai Sambar Recipe Dal Makhani Recipe","","2020-05-25 06:28:47","2020-05-25 06:28:47","2020-05-25 06:28:47","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.archanaskitchen.com","","C:\Users\aba80\Zotero\storage\8ZMU9WS3\yellow-pumpkin-dal.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3J42H8FF","journalArticle","2020","Page, Matthew J.; Welch, Vivian A.; Haddaway, Neal R.; Karunananthan, Sathya; Maxwell, Lara J.; Tugwell, Peter","‘One more time’: why replicating some syntheses of evidence relevant to COVID-19 makes sense","Journal of Clinical Epidemiology","","0895-4356, 1878-5921","10.1016/j.jclinepi.2020.05.024","https://www.jclinepi.com/article/S0895-4356(20)30463-7/abstract","•Given the urgent need for credible answers to high-priority questions about the health and social impacts of COVID-19, many systematic reviewers seek to contribute their skills and expertise•Rather than embarking on unnecessary, duplicate reviews, we encourage the evidence synthesis community to prioritise purposeful replication of systematic reviews of evidence relevant to COVID-19.","2020-05-24","2020-05-25 06:49:25","2020-05-25 06:49:25","2020-05-25 06:49:25","","","0","0","","Journal of Clinical Epidemiology","‘One more time’","","","","","","","English","","","","","www.jclinepi.com","","Publisher: Elsevier","","C:\Users\aba80\Zotero\storage\NERMKHRG\Page et al_2020_‘One more time’.pdf; C:\Users\aba80\Zotero\storage\T42HE4WA\fulltext.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJM9VBAL","webpage","","","Tidymodels","","","","","https://www.tidymodels.org/","A collection of R packages for modeling and machine learning using tidyverse principles.","","2020-05-26 03:43:29","2020-05-26 03:43:29","2020-05-26 03:43:29","","","","","","","","","","","","","","en-us","","","","","","","Library Catalog: www.tidymodels.org","","C:\Users\aba80\Zotero\storage\TX74A6A7\www.tidymodels.org.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYA8IIWA","webpage","","","EmacsWiki: Installing Packages","","","","","https://www.emacswiki.org/emacs/InstallingPackages","","","2020-05-31 22:30:50","2020-05-31 22:30:50","2020-05-31 22:30:50","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\SCN9RYYP\InstallingPackages.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RQLB2AEJ","webpage","","","COVID-19 - current cases details","Ministry of Health NZ","","","","https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-current-situation/covid-19-current-cases/covid-19-current-cases-details","Full details of the confirmed and probable cases of COVID-19 in New Zealand.","","2020-04-08 08:38:40","2020-04-08 08:38:40","2020-04-08 08:38:40","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.health.govt.nz","","C:\Users\aba80\Zotero\storage\4C3BGZ7E\covid-19-current-cases-details.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4VGU8YI","journalArticle","","Balbus, John","Climate Change and Health Resilience: Overview and Approaches","","","","","","","","2020-06-02 19:36:11","2020-06-02 19:36:11","","17","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\aba80\Zotero\storage\TPSFLASI\Balbus - Climate Change and Health Resilience Overview and.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K5JCBVSN","conferencePaper","2018","Pe-Than, Ei Pa Pa; Dabbish, Laura; Herbsleb, James D.","Collaborative Writing on GitHub: A Case Study of a Book Project","Companion of the 2018 ACM Conference on Computer Supported Cooperative Work and Social Computing","978-1-4503-6018-0","","10.1145/3272973.3274083","https://dl.acm.org/doi/10.1145/3272973.3274083","Social coding platforms such as GitHub are increasingly becoming a digital workspace for the production of nonsoftware digital artifacts. Since GitHub offers unique features that are different from traditional ways of collaborative writing, it is interesting to investigate how GitHub features are used for writing. In this paper, we present the preliminary findings of a mixed-methods, case study of collaboration practices in a GitHub book project. We found that the use of GitHub depended on task interdependence and audience participation. GitHub’s direct push method was used to coordinate both loosely- and tightly-coupled work, with the latter requiring collaborators to follow socially-accepted conventions. The pull-based method was adopted once the project was released to the public. While face-toface and online meetings were prominent in the early phases, GitHub's issues became instrumental for communication and project management in later phases. Our findings have implications for the design of collaborative writing tools.","2018-10-30","2020-06-05 01:11:52","2020-06-05 01:11:52","2020-06-05 01:11:52","305-308","","","","","","Collaborative Writing on GitHub","","","","","ACM","Jersey City NJ USA","en","","","","","DOI.org (Crossref)","","","","C:\Users\aba80\Zotero\storage\RJUYICDW\Pe-Than et al. - 2018 - Collaborative Writing on GitHub A Case Study of a.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CSCW '18: Computer Supported Cooperative Work and Social Computing","","","","","","","","","","","","","","",""
"K4XKK6YA","journalArticle","2019","Himmelstein, Daniel S.; Rubinetti, Vincent; Slochower, David R.; Hu, Dongbo; Malladi, Venkat S.; Greene, Casey S.; Gitter, Anthony","Open collaborative writing with Manubot","PLOS Computational Biology","","1553-7358","10.1371/journal.pcbi.1007128","https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1007128","Open, collaborative research is a powerful paradigm that can immensely strengthen the scientific process by integrating broad and diverse expertise. However, traditional research and multi-author writing processes break down at scale. We present new software named Manubot, available at https://manubot.org, to address the challenges of open scholarly writing. Manubot adopts the contribution workflow used by many large-scale open source software projects to enable collaborative authoring of scholarly manuscripts. With Manubot, manuscripts are written in Markdown and stored in a Git repository to precisely track changes over time. By hosting manuscript repositories publicly, such as on GitHub, multiple authors can simultaneously propose and review changes. A cloud service automatically evaluates proposed changes to catch errors. Publication with Manubot is continuous: When a manuscript’s source changes, the rendered outputs are rebuilt and republished to a web page. Manubot automates bibliographic tasks by implementing citation by identifier, where users cite persistent identifiers (e.g. DOIs, PubMed IDs, ISBNs, URLs), whose metadata is then retrieved and converted to a user-specified style. Manubot modernizes publishing to align with the ideals of open science by making it transparent, reproducible, immediate, versioned, collaborative, and free of charge.","2019-06-24","2020-06-05 01:14:57","2020-06-05 01:14:57","2020-06-05 01:14:57","e1007128","","6","15","","PLOS Computational Biology","","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science","","C:\Users\aba80\Zotero\storage\DDCVCAHR\Himmelstein et al_2019_Open collaborative writing with Manubot.pdf; C:\Users\aba80\Zotero\storage\2PM74A5J\article.html","","","Open source software; Citation analysis; Internet; Metadata; Open science; Peer review; Scientific publishing; Web-based applications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
